$$,id_respuesta,respuesta,Feedback,correcta,reg_status,created_by,created_date,last_update_by,last_update_date,Id_pregunta,&&
$$,1803,Es seguro que el autor sostiene eso. Las críticas realizadas por algunos expertos no determinan si las obras de arte son buenas o malas. Las personas tenemos la libertad de decidir si nos gustan o no.,¡Cuidado! Aun si esto fuera cierto (y es discutible)[00] el autor no tiene una postura explícita frente a los jurados en general. Solamente le parece que los de los Óscar tienen tres criterios malos para juzgar: mercadotecnia[00] política y discriminación.,0,activo,developer,2025-06-04,developer,2025-06-04,596,&&
$$,1804,El autor debe sostener esta idea: es mejor que el público juzgue. Si a la mayoría de las personas les gusta una obra de arte[00] eso quiere decir que es buena.,¡Cuidado! Ésta es una falacia ad populum: creer que lo que piensa la mayoría es lo correcto. Debe haber criterios más o menos firmes con los cuales se pueda juzgar una obra. En todo caso[00] no es claro si el autor sostiene esta idea o no.,0,activo,developer,2026-08-18,developer,2026-08-18,596,&&
$$,1805,Poder tomar decisiones libremente sin que otras personas interfieran en ellas.,¡Exacto! Tener la libertad de elegir lo que nos gusta o no.,0,activo,developer,2023-01-07,developer,2023-01-07,597,&&
$$,1806,Las decisiones que toman otras personas por nosotros.,¡Cuidado! Toma en cuenta lo que significa la palabra libertad.,0,activo,developer,2024-03-22,developer,2024-03-22,597,&&
$$,1807,Que los adultos tomen decisiones acerca de nuestros gustos.,¡Cuidado! Es importante que aprendamos a decidir sobre nuestros gustos o preferencias.,0,activo,developer,2025-06-05,developer,2025-06-05,597,&&
$$,1808,Permitir que los jurados decidan lo que nos puede gustar.,¡Cuidado! Aunque los jurados pueden darte una guía[00] tus gustos los debes determinar por ti mismo. Lo que sí puedes hacer es investigar los criterios con los que esos jurados juzgaron la obra: quizá te permitan verla de otra manera. También se aprende a disfrutar del arte.,0,activo,developer,2026-08-19,developer,2026-08-19,597,&&
$$,1809,Porque una porción mayor del público siente que sus gustos están bien representados en el ganador.,¡Correcto! En este modelo no decide por un jurado[00] quizá alejado de los gustos de la gente[00] sino por la gente misma. Ahora podrías preguntarte: ¿esto asegura la calidad de la obra premiada? ¡Reflexiónalo!,1,activo,developer,2023-01-08,developer,2023-01-08,598,&&
$$,1810,Porque los jurados son los que deciden por nosotros. Un grupo de expertos nos asegura que el ganador tiene algún mérito.,¡Cuidado! Justo este tipo de mecanismo es lo que evitan este tipo de premios.,0,activo,developer,2024-03-23,developer,2024-03-23,598,&&
$$,1811,Porque los premios Nobel y Óscar son aburridos,¡Cuidado! Esta opción no se menciona en el texto.,0,activo,developer,2025-06-06,developer,2025-06-06,598,&&
$$,1812,Porque se tardarán menos en decidir quiénes son ganadores.,¡Cuidado! El tiempo depende de la organización del evento[00] no del tipo de premio.,0,activo,developer,2026-08-20,developer,2026-08-20,598,&&
$$,1813,Busca que los lectores crean que los premios no sirven de nada[00] pues los jurados deciden a los ganadores sin que se lo merezcan.,¡Cuidado! El autor sospecha sobre las buenas decisiones que se han dado en ciertos premios[00] pero nunca dice que todos ellos sean inútiles ni inmerecidos.,0,activo,developer,2023-01-09,developer,2023-01-09,600,&&
$$,1814,Busca informar a los lectores sobre todos los tipos de premios que existen en el mundo y las categorías que se galardonan.,¡Cuidado! El contenido de este texto no menciona todos los premios del mundo.,0,activo,developer,2024-03-24,developer,2024-03-24,600,&&
$$,1815,El texto busca introducir al lector a la obra y la figura pública de Bob Dylan[00] quién fue premiado con un Óscar por su trayectoria artística.,¡Cuidado! Por un lado[00] Dylan no fue premiado con un Óscar[00] sino con el Nobel. Por otro lado[00] presentarlo a él y a su obra (de la que prácticamente no se habla) no es el objetivo central del texto.,0,activo,developer,2025-06-07,developer,2025-06-07,600,&&
$$,1816,Incitar al lector a reflexionar acerca de lo que hay detrás de los premios y sugerirle mediar sobre el juicio de los jurados.,¡Muy bien! El autor sospecha que no todo el arte que es premiado es necesariamente bueno. Por ello[00] incita al lector a juzgar por él mismo.,1,activo,developer,2026-08-21,developer,2026-08-21,600,&&
$$,1817,Es una composición literaria breve en la que sus personajes suelen ser animales o cosas. Se concluye con una enseñanza o lección.,Has elegido una respuesta incorrecta. La fábula es una narración[00] pero lo que se requiere que identifiques es la descripción de la narración en general. ¡Seguramente tuviste una distracción!,0,activo,developer,2023-01-10,developer,2023-01-10,601,&&
$$,1818,Es la historia de la vida real de una persona[00] que detalla fechas[00] acontecimientos[00] logros y[00] por lo general[00] contiene fotografías.,Te equivocaste. Elegiste la respuesta que describe la biografía. ¡Analízalo mejor! Seguramente has leído libros o visto películas en las que existe la narración.,0,activo,developer,2024-03-25,developer,2024-03-25,601,&&
$$,1819,Es un relato verbal o escrito de hechos reales o ficticios que le suceden a unos personajes en un determinado lugar y tiempo.,¡Maravilloso! Identificaste la descripción de la narración. Al parecer[00] conoces bastante del tema. ¿Cómo lo lograste? ¿Qué narraciones conoces?,1,activo,developer,2025-06-08,developer,2025-06-08,601,&&
$$,1820,Es expresar la realidad en forma audiovisual en un programa de TV o en una película[00] donde la información se sustenta con documentos reales.,¡Cuidado! la respuesta no muestra la descripción de la narración[00] sino del documental. Seguramente conoces muy bien las características de la narración. Pon en marcha tus conocimientos previos.,0,activo,developer,2026-08-22,developer,2026-08-22,601,&&
$$,1821,has sido,¡Cuidado! El verbo elegido si es un verbo pretérito perfecto compuesto[00] pero está conjugado con la segunda persona singular tú. Recuerda que el verbo pretérito perfecto compuesto se forma con el presente del verbo auxiliar haber y el participo del verbo que expresa la acción.,0,activo,developer,2023-01-11,developer,2023-01-11,602,&&
$$,1822,han sido,¡Magnifico! Completaste de manera correcta la oración. El verbo conjugado han sido se encuentra en pretérito perfecto compuesto y coincide con la tercera persona del plural.,1,activo,developer,2024-03-26,developer,2024-03-26,602,&&
$$,1823,eran,Te equivocaste. Tu respuesta se refiere al verbo pretérito imperfecto[00] conjugado con la tercera persona en plural. El verbo pretérito perfecto compuesto se forma con el presente del verbo auxiliar haber y el participo del verbo que expresa la acción. ¡Vuelve a intentarlo!,0,activo,developer,2025-06-09,developer,2025-06-09,602,&&
$$,1824,es,Te confundiste. El verbo seleccionado está conjugado en tiempo presente[00] en la tercera persona singular. El verbo pretérito perfecto compuesto se forma con el presente del verbo auxiliar haber y el participo del verbo que expresa la acción. ¡Vuelve a intentarlo!,0,activo,developer,2026-08-23,developer,2026-08-23,602,&&
$$,1825,personajes / villanos / vacaciones / tiempo / director / espacio,¡Incorrecto! La respuesta tiene elementos de diferentes contextos[00] parece que es hora de activar tus conocimientos previos ¡Adelante!,0,activo,developer,2023-01-12,developer,2023-01-12,606,&&
$$,1826,narrador / personajes / acciones / trama / tiempo / espacio,¡Perfecto! Los elementos enunciados son los mínimos indispensables para que una narración se entienda y funcione.,1,activo,developer,2024-03-27,developer,2024-03-27,606,&&
$$,1827,actrices y actores / público/ vestuario / director / escenario / sonido,Te confundiste. No olvides activar tus conocimientos previos. La respuesta elegida representa los elementos de una obra teatral. Recuerda la estrategia aprendida en esta sesión. Te será de mucha ayuda la próxima vez.,0,activo,developer,2025-06-10,developer,2025-06-10,606,&&
$$,1828,personajes / guionistas / escenarios / montaje / sonido / vestuaristas,¡Fallaste! Al parecer[00] no activaste tus conocimientos previos[00] pues los elementos son parte de una filmación o película. Tendrás que practicar más. ¡Lo vas a lograr!,0,activo,developer,2026-08-24,developer,2026-08-24,606,&&
$$,1829,Al parecer[00] nada podría ayudar a preservar las narraciones orales[00] pues están desapareciendo debido a los cuentos[00] películas[00] programas televisivos[00] obras teatrales[00] etcétera. ,Tu respuesta es incorrecta. Intenta buscar una manera diferente de continuar con las tradiciones orales. ¡Vamos[00] puedes ser más creativo y elegir mejor la respuesta!,0,activo,developer,2023-01-13,developer,2023-01-13,608,&&
$$,1830,La mejor manera de preservar la tradición oral es seguir el ejemplo de los investigadores de la UNESCO: grabar a pobladores originarios de varias culturas cuando realicen una narración oral.,Tu creatividad no anda muy activa. Puedes pensar un poco más en otra opción para preservar las tradiciones orales. ¡Lo harás mejor!,0,activo,developer,2024-03-28,developer,2024-03-28,608,&&
$$,1831,Una manera de completar lo que realizan los investigadores de la UNESCO[00] aparte de las grabaciones de voz[00] es realizar grabaciones de video[00] pues al final se vuelve aburrido compartir las narraciones personalmente.,Vuelve a intentarlo. La idea es buena[00] pero si se piensa que es aburrido no se buscará conservar los archivos con el empeño suficiente.,0,activo,developer,2025-06-11,developer,2025-06-11,608,&&
$$,1832,Seguir fomentando la tradición oral. Pedir a una persona mayor que me relate un tipo de narración. Yo deberé aprenderla y comprometerme a contarla a tres personas. Cada una[00] a su vez[00] deberá hacerlo a otras tres.,¡Lo hiciste de maravilla! Elegiste una opción creativa para preservar la tradicional oral. ¿Qué otras se te ocurren?,1,activo,developer,2026-08-25,developer,2026-08-25,608,&&
$$,1833,,¡Bien hecho! Recuerda que el desarrollo de las habilidades socioemocionales debe ser constante[00] por lo que te invitamos a seguir escribiendo al respecto.,0,activo,developer,2023-01-14,developer,2023-01-14,610,&&
$$,1834,,,0,activo,developer,2024-03-29,developer,2024-03-29,610,&&
$$,1835,,,0,activo,developer,2025-06-12,developer,2025-06-12,610,&&
$$,1836,,,0,activo,developer,2026-08-26,developer,2026-08-26,610,&&
$$,1837,Es un texto narrativo[00] porque gran parte de él está ocupado por una voz que cuenta la historia[00] describe los eventos e introduce los diálogos de los personajes.,¡Cuidado! Casi todo el texto está ocupado por los diálogos del los personajes[00] sin intervención del narrador: es dramático.,0,activo,developer,2023-01-15,developer,2023-01-15,611,&&
$$,1838,Es un texto lírico[00] porque posee un ritmo identificable y utiliza metáforas para construir conceptos complejos.,¡Cuidado! Casi todo el texto está ocupado por los diálogos de los personajes[00] sin intervención del narrador: es dramático. Aunque algunos textos dramáticos son también líricos[00] éste no es el caso[00] porque no tiene ni ritmo ni metáforas.,0,activo,developer,2024-03-30,developer,2024-03-30,611,&&
$$,1839,Es dramático[00] porque gran parte del texto está ocupada por los diálogos de los personajes[00] sin intervención de la voz de un narrador.,¡Correcto! Lograste identificar el tipo de texto al que pertenece “La basura que vino de lejos”.,1,activo,developer,2025-06-13,developer,2025-06-13,611,&&
$$,1840,No es un texto literario: es una obra de teatro.,¡Cuidado! Las obras de teatro son textos literarios dramáticos.,0,activo,developer,2026-08-27,developer,2026-08-27,611,&&
$$,1841,Es una tragedia[00] porque los personajes se enfrentan a una situación imposible de resolver y pierden la esperanza.,¡Cuidado! Aunque el problema sea muy difícil de resolver[00] la madre de Pedro no pierde la esperanza durante la obra.,0,activo,developer,2023-01-16,developer,2023-01-16,612,&&
$$,1842,Es una farsa[00] porque los personajes de burlan abiertamente unos de otros y pueden llegar a ser violentos.,¡Cuidado! Aunque en el primer acto[00] Lucía se ríe al recordar cómo se mojaron los amigos en un día de lluvia[00] en ningún momento los personajes se burlan unos de otros ni son violentos.,0,activo,developer,2024-03-31,developer,2024-03-31,612,&&
$$,1843,Es una obra de tesis[00] porque el autor propone una idea concreta sobre un problema social en boca de un personaje admirable.,¡Correcto! Uno puede postular que el punto de vista del autor coincide[00] al menos a grades rasgos[00] con un personaje que le parece admirable a otros: la madre de Pedro.,1,activo,developer,2025-06-14,developer,2025-06-14,612,&&
$$,1844,Es una pieza[00] porque se centra en los problemas interpersonales de una familia de clase media o alta[00] sin provocar grandes sobresaltos.,¡Cuidado! “La basura que vino de lejos” no trata un problema interpersonal o familiar[00] sino un problema social.,0,activo,developer,2026-08-28,developer,2026-08-28,612,&&
$$,1845,Los amigos de Pedro hablan sobre un terreno cercano utilizado como basurero en donde reciclan plástico y basura traída de otros países.,¡Cuidado! La conversación entre los amigos ocurre en el Acto 1[00] pero ellos nunca hablan[00] ni del reciclaje ni de la quema de plástico[00] ni de la basura traída de otros países.,0,activo,developer,2023-01-17,developer,2023-01-17,613,&&
